#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2020-06-22"
#curie_map:
#  CHEBI: "http://purl.obolibrary.org/obo/CHEBI_"
#  MESH: "http://id.nlm.nih.gov/mesh/"
#  oio: "http://www.geneontology.org/formats/oboInOwl#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
CHEBI:50113	androgen	owl:equivalentClass	MESH:D000728	Androgens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasExactSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	androgen	unique	.
CHEBI:50113	androgen	owl:equivalentClass	MESH:D000728	Androgens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	androgen	unique	.
CHEBI:50113	androgen	owl:equivalentClass	MESH:D000728	Androgens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	androgen	unique	.
CHEBI:50113	androgen	owl:equivalentClass	MESH:D000728	Androgens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	androgen	unique	.
CHEBI:50113	androgen	owl:equivalentClass	MESH:D000728	Androgens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	androgen	unique	.
CHEBI:50113	androgen	owl:equivalentClass	MESH:D000728	Androgens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	androgen	unique	.
CHEBI:50113	androgen	owl:equivalentClass	MESH:D000728	Androgens	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	androgens	unique	.
CHEBI:50114	estrogen	owl:equivalentClass	MESH:D004967	Estrogens	Lexical	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	estrogen	many_to_one	.
CHEBI:50114	estrogen	owl:equivalentClass	MESH:D004967	Estrogens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	estrogen	many_to_one	.
CHEBI:50114	estrogen	owl:equivalentClass	MESH:D004967	Estrogens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	estrogen	many_to_one	.
CHEBI:50114	estrogen	owl:equivalentClass	MESH:D004967	Estrogens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	estrogen	many_to_one	.
CHEBI:50114	estrogen	owl:equivalentClass	MESH:D004967	Estrogens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	estrogen	many_to_one	.
CHEBI:50114	estrogen	owl:equivalentClass	MESH:D004967	Estrogens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	estrogen	many_to_one	.
CHEBI:50114	estrogen	owl:equivalentClass	MESH:D004967	Estrogens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	estrogen	many_to_one	.
CHEBI:50114	estrogen	owl:equivalentClass	MESH:D004967	Estrogens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	estrogen	many_to_one	.
CHEBI:50114	estrogen	owl:equivalentClass	MESH:D004967	Estrogens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	estrogen	many_to_one	.
CHEBI:50114	estrogen	owl:equivalentClass	MESH:D004967	Estrogens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	estrogen	many_to_one	.
CHEBI:50114	estrogen	owl:equivalentClass	MESH:D004967	Estrogens	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	estrogen	many_to_one	.
CHEBI:50114	estrogen	owl:equivalentClass	MESH:D004967	Estrogens	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	estrogens	many_to_one	.
CHEBI:50141	bronchoconstrictor agent	owl:equivalentClass	MESH:D016085	Bronchoconstrictor Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	bronchoconstrictor ag	unique	.
CHEBI:50141	bronchoconstrictor agent	owl:equivalentClass	MESH:D016085	Bronchoconstrictor Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	bronchoconstrictor ag	unique	.
CHEBI:50141	bronchoconstrictor agent	owl:equivalentClass	MESH:D016085	Bronchoconstrictor Agents	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	bronchoconstrictor agents	unique	.
CHEBI:50176	keratolytic drug	owl:equivalentClass	MESH:D007641	Keratolytic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	desquamating ag	unique	.
CHEBI:50176	keratolytic drug	owl:equivalentClass	MESH:D007641	Keratolytic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	keratolytic ag	unique	.
CHEBI:50176	keratolytic drug	owl:equivalentClass	MESH:D007641	Keratolytic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	skin-peeling ag	unique	.
CHEBI:50177	dermatologic drug	owl:equivalentClass	MESH:D003879	Dermatologic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	dermatologic ag	unique	.
CHEBI:50177	dermatologic drug	owl:equivalentClass	MESH:D003879	Dermatologic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	dermatologic ag	unique	.
CHEBI:50177	dermatologic drug	owl:equivalentClass	MESH:D003879	Dermatologic Agents	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	dermatologic agent	unique	.
CHEBI:50177	dermatologic drug	owl:equivalentClass	MESH:D003879	Dermatologic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	dermatological ag	unique	.
CHEBI:50185	fatty acid synthesis inhibitor	owl:equivalentClass	MESH:D054872	Fatty Acid Synthesis Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	fatty acid synthesis inhibitor	unique	.
CHEBI:50185	fatty acid synthesis inhibitor	owl:equivalentClass	MESH:D054872	Fatty Acid Synthesis Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	fatty acid synthesis inhibitor	unique	.
CHEBI:50185	fatty acid synthesis inhibitor	owl:equivalentClass	MESH:D054872	Fatty Acid Synthesis Inhibitors	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	fatty acid synthesis inhibitors	unique	.
CHEBI:50218	EC 3.1.4.* (phosphoric diester hydrolase) inhibitor	owl:equivalentClass	MESH:D010726	Phosphodiesterase Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	phosphodiesterase inhibitor	unique	.
CHEBI:50218	EC 3.1.4.* (phosphoric diester hydrolase) inhibitor	owl:equivalentClass	MESH:D010726	Phosphodiesterase Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	phosphodiesterase inhibitor	unique	.
CHEBI:50218	EC 3.1.4.* (phosphoric diester hydrolase) inhibitor	owl:equivalentClass	MESH:D010726	Phosphodiesterase Inhibitors	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	phosphodiesterase inhibitors	unique	.
CHEBI:50218	EC 3.1.4.* (phosphoric diester hydrolase) inhibitor	owl:equivalentClass	MESH:D010726	Phosphodiesterase Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	phosphoric diester hydrolase inhibitor	unique	.
CHEBI:50218	EC 3.1.4.* (phosphoric diester hydrolase) inhibitor	owl:equivalentClass	MESH:D010726	Phosphodiesterase Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	phosphoric diester hydrolase inhibitor	unique	.
CHEBI:50218	EC 3.1.4.* (phosphoric diester hydrolase) inhibitor	owl:equivalentClass	MESH:D010726	Phosphodiesterase Inhibitors	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	phosphoric diester hydrolase inhibitors	unique	.
CHEBI:50241	cholinesterase reactivator	owl:equivalentClass	MESH:D002801	Cholinesterase Reactivators	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	cholinesterase reactiv	unique	.
CHEBI:50241	cholinesterase reactivator	owl:equivalentClass	MESH:D002801	Cholinesterase Reactivators	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	cholinesterase reactiv	unique	.
CHEBI:50241	cholinesterase reactivator	owl:equivalentClass	MESH:D002801	Cholinesterase Reactivators	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	cholinesterase reactivators	unique	.
CHEBI:50242	enzyme reactivator	owl:equivalentClass	MESH:D004793	Enzyme Reactivators	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	enzyme reactiv	unique	.
CHEBI:50242	enzyme reactivator	owl:equivalentClass	MESH:D004793	Enzyme Reactivators	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	enzyme reactiv	unique	.
CHEBI:50242	enzyme reactivator	owl:equivalentClass	MESH:D004793	Enzyme Reactivators	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	enzyme reactivators	unique	.
CHEBI:50247	antidote	owl:equivalentClass	MESH:D000931	Antidotes	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	antidot	unique	.
CHEBI:50247	antidote	owl:equivalentClass	MESH:D000931	Antidotes	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	antidot	unique	.
CHEBI:50247	antidote	owl:equivalentClass	MESH:D000931	Antidotes	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	antidotes	unique	.
CHEBI:50248	hematologic agent	owl:equivalentClass	MESH:D006401	Hematologic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	hematologic ag	unique	.
CHEBI:50248	hematologic agent	owl:equivalentClass	MESH:D006401	Hematologic Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	hematologic ag	unique	.
CHEBI:50248	hematologic agent	owl:equivalentClass	MESH:D006401	Hematologic Agents	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	hematologic agents	unique	.
CHEBI:50249	anticoagulant	owl:equivalentClass	MESH:D000925	Anticoagulants	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	anticoagul	unique	.
CHEBI:50249	anticoagulant	owl:equivalentClass	MESH:D000925	Anticoagulants	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	anticoagul	unique	.
CHEBI:50249	anticoagulant	owl:equivalentClass	MESH:D000925	Anticoagulants	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	anticoagulants	unique	.
CHEBI:50267	protective agent	owl:equivalentClass	MESH:D020011	Protective Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	protective ag	unique	.
CHEBI:50267	protective agent	owl:equivalentClass	MESH:D020011	Protective Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	protective ag	unique	.
CHEBI:50267	protective agent	owl:equivalentClass	MESH:D020011	Protective Agents	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	protective agents	unique	.
CHEBI:50268	GABA modulator	owl:equivalentClass	MESH:D018757	GABA Modulators	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	gaba modul	unique	.
CHEBI:50268	GABA modulator	owl:equivalentClass	MESH:D018757	GABA Modulators	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	gaba modul	unique	.
CHEBI:50268	GABA modulator	owl:equivalentClass	MESH:D018757	GABA Modulators	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	gaba modulators	unique	.
CHEBI:50276	EC 5.99.1.2 (DNA topoisomerase) inhibitor	owl:equivalentClass	MESH:D059003	Topoisomerase Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	dna topoisomerase inhibitor	many_to_many	.
CHEBI:50276	EC 5.99.1.2 (DNA topoisomerase) inhibitor	owl:equivalentClass	MESH:D059003	Topoisomerase Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	dna topoisomerase inhibitor	many_to_many	.
CHEBI:50276	EC 5.99.1.2 (DNA topoisomerase) inhibitor	owl:equivalentClass	MESH:D059003	Topoisomerase Inhibitors	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	dna topoisomerase inhibitors	many_to_many	.
CHEBI:50276	EC 5.99.1.2 (DNA topoisomerase) inhibitor	owl:equivalentClass	MESH:D059004	Topoisomerase I Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	topoisomerase i inhibitor	one_to_many	.
CHEBI:50276	EC 5.99.1.2 (DNA topoisomerase) inhibitor	owl:equivalentClass	MESH:D059004	Topoisomerase I Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	topoisomerase i inhibitor	one_to_many	.
CHEBI:50276	EC 5.99.1.2 (DNA topoisomerase) inhibitor	owl:equivalentClass	MESH:D059004	Topoisomerase I Inhibitors	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	topoisomerase i inhibitors	one_to_many	.
CHEBI:50370	parasympatholytic	owl:equivalentClass	MESH:D010276	Parasympatholytics	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	parasympatholyt	unique	.
CHEBI:50370	parasympatholytic	owl:equivalentClass	MESH:D010276	Parasympatholytics	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	parasympatholyt	unique	.
CHEBI:50370	parasympatholytic	owl:equivalentClass	MESH:D010276	Parasympatholytics	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	parasympatholytics	unique	.
CHEBI:50427	platelet aggregation inhibitor	owl:equivalentClass	MESH:D010975	Platelet Aggregation Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	platelet aggregation inhibitor	unique	.
CHEBI:50427	platelet aggregation inhibitor	owl:equivalentClass	MESH:D010975	Platelet Aggregation Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	platelet aggregation inhibitor	unique	.
CHEBI:50427	platelet aggregation inhibitor	owl:equivalentClass	MESH:D010975	Platelet Aggregation Inhibitors	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	platelet aggregation inhibitors	unique	.
CHEBI:50445	EC 3.5.4.4 (adenosine deaminase) inhibitor	owl:equivalentClass	MESH:D058892	Adenosine Deaminase Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	ada inhibitor	unique	.
CHEBI:50445	EC 3.5.4.4 (adenosine deaminase) inhibitor	owl:equivalentClass	MESH:D058892	Adenosine Deaminase Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	adenosine deaminase inhibitor	unique	.
CHEBI:50445	EC 3.5.4.4 (adenosine deaminase) inhibitor	owl:equivalentClass	MESH:D058892	Adenosine Deaminase Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	adenosine deaminase inhibitor	unique	.
CHEBI:50445	EC 3.5.4.4 (adenosine deaminase) inhibitor	owl:equivalentClass	MESH:D058892	Adenosine Deaminase Inhibitors	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	adenosine deaminase inhibitors	unique	.
CHEBI:50469	EC 3.1.1.4 (phospholipase A2) inhibitor	owl:equivalentClass	MESH:D064801	Phospholipase A2 Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	phospholipase a2 inhibitor	unique	.
CHEBI:50469	EC 3.1.1.4 (phospholipase A2) inhibitor	owl:equivalentClass	MESH:D064801	Phospholipase A2 Inhibitors	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	phospholipase a2 inhibitor	unique	.
CHEBI:50469	EC 3.1.1.4 (phospholipase A2) inhibitor	owl:equivalentClass	MESH:D064801	Phospholipase A2 Inhibitors	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	phospholipase a2 inhibitors	unique	.
CHEBI:50503	laxative	owl:equivalentClass	MESH:D054368	Laxatives	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	lax	one_to_many	.
CHEBI:50503	laxative	owl:equivalentClass	MESH:D054368	Laxatives	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	lax	one_to_many	.
CHEBI:50503	laxative	owl:equivalentClass	MESH:D054368	Laxatives	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	laxatives	one_to_many	.
CHEBI:50503	laxative	owl:equivalentClass	MESH:D002400	Cathartics	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	purg	many_to_many	.
CHEBI:50503	laxative	owl:equivalentClass	MESH:D002400	Cathartics	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	purg	many_to_many	.
CHEBI:50503	laxative	owl:equivalentClass	MESH:D002400	Cathartics	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	purgatives	many_to_many	.
CHEBI:50504	osmotic diuretic	owl:equivalentClass	MESH:D004234	Diuretics, Osmotic	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	osmotic diuret	unique	.
CHEBI:50505	sweetening agent	owl:equivalentClass	MESH:D013549	Sweetening Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	sweetening ag	unique	.
CHEBI:50505	sweetening agent	owl:equivalentClass	MESH:D013549	Sweetening Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	sweeten	unique	.
CHEBI:50505	sweetening agent	owl:equivalentClass	MESH:D013549	Sweetening Agents	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	sweeten	unique	.
CHEBI:50505	sweetening agent	owl:equivalentClass	MESH:D013549	Sweetening Agents	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	chebi_ontology	Chemical Actions and Uses	sweeteners	unique	.
CHEBI:50507	appetite depressant	owl:equivalentClass	MESH:D001067	Appetite Depressants	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	appetite depress	unique	.
CHEBI:50509	potassium channel blocker	owl:equivalentClass	MESH:D026902	Potassium Channel Blockers	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	rdfs:label	rdfs:label	chebi_ontology	Chemical Actions and Uses	potassium channel block	unique	.
CHEBI:50513	mydriatic agent	owl:equivalentClass	MESH:D009184	Mydriatics	Lexical|Stemming	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	mydriat	unique	.
CHEBI:50513	mydriatic agent	owl:equivalentClass	MESH:D009184	Mydriatics	Lexical	CHEBI	MESH	rdf_matcher	0.5	oio:hasRelatedSynonym	rdfs:label	chebi_ontology	Chemical Actions and Uses	mydriatics	unique	.
